sentence,label
مهمتر از همه ، اگر می خواهید از اینترنت بی سیم استفاده کنید ، مراقب باشید.,1
ما وارد اتاق که شدیم با دیدن یه تخت کوچیک در حد مسافرخونه که به عنوان تخت اضافه در نظر گرفته شده بود و هزینه خیلى زیادى هم بابتش پرداخت کرده بودیم شوکه شدیم.,0
تا حالا هشت بار کیش رفته بودم و هتل‌های مختلف رفتم اما الان این هتل رو پیشنهاد می‌کنم به خصوص که موقعیت مکانیش عالیه و در مرکز بازارهای زیتون، مرکز تجاری کیش، هایپر مارکت کیش، پانیذ، پردیس ۱ و ۲ و رویا مال هستش تا ساحل هم خیلی فاصله نداره.,1
ایرادات: در مورد نقاط ضعف هتل بعضی‌ها در حال رفع هست چون هتل در حال بازسازی اتاق‌ها می‌باشد و احتمالا در آینده اتاق‌ها کیفیت بیشتری خواهند داشت.,0
در اتاق گاهی بوی چاه (فاضلاب) می‌آمد.,0
فضایی استثنایی با کارکنانی مودب,0
هتل قدیمی می‌باشد و به نظرم نیاز به بازسازی دارد، متاسفانه در اتاق‌ها سرویس بهداشتی ایرانی ندارد و فقط فرنگی داردو در مجموع من رضایت نداشتم,1
همه چیز عالی بود.,0
من این رستوران را پیشنهاد نمی کنم همچنین این هتل غذای بی کیفیتی دارد.,1
در مجموع بار دیگر تمایل به رزرو اتاق در این هتل نخواهم داشت.,0
سلام من در مرداد ماه ۹۷ به مدت چهار شب در این هتل در یک اتاق دبل اقامت داشتم ظاهر اتاق و وسایلش و نظافت در حد همین هتل سه ستاره خوب بود و حتی شاید بهتر از خوب برخورد کارکنان بسیار محترمانه و عالی بود صبحانه هم منوی خوبی داشت محدود ولی خوب راضی کننده.,0
ما همیشه هتل ۵ ستاره میریم واسه همین از ۴ ستاره خیلی توقع نداشتیم.,0
در کل هتل بدی نیست، خدمه باهوش و تمیز و مفیدی داره، ولی اگه اونجا میمونید همه چی رو قفل کنید تا از امنیت اونها مطمئن باشید,1
صبحانه هم بد نیست اما عالی هم نیست … درکل بازسازی شده و قابل قبول هست به شرطی که با هم رده خودش قیاس بشه.,0
به هرحال اگه با توضیحات من باز هم خواستین اونجا اتاق بگیرین حتما از کیفیت چیزهایی که تحویلتون میدن مطمئن باشید که موقع ترک هتل مجبور نشین هزینه اضافی بدین مخصوصا در مورد حوله خیلی دقت کنید,1
بهتره بی خیال وان شین» خلاصه، علیرغم درخواست من، نه تنها اتاق طبقه بالا ندادن، بله اتاق با وان هم ندادند و با اینکه اتاق لوکس رزرو کرده بودم اتاقی تاریک در طبقه همکف به ما دادن.,0
نظافت و تمیزی اتاق و تخت‌ها خیلی خوب بود.,0
صبحانه عالی و در کل توصیه میکنم و انتخاب مناسبیه.,1
به نظر من سیستم دفع فاضلاب هتل باید عوض شود چون مشکل ایجاد میکند.,1
هتلی بسیار عالی و با کیفیتی هستش و خوبی که داره به همه اماکن و مکان‌های گردشگری شهر از خیابان‌های کم ترافیک و اتوبان نزدیک هتل به راحتی قابل دسترس می‌باشد.,0
صبحانه با کیفیت با گزینه‌های مختلف (اگه به دنبال صبحانه انگلیسی هستید اینجا چیزی نخورید),1
کیفیت اتاق و پذیرایی بسیار خوب - تنوع ناهار بوفه و صبحانه عالی - برخورد پرسنل بسیار خوب-به شدت توصیه می‌شود,1
پارکینگ گران بود و در پارکینگ آسانسور وجود نداشت ، بنابراین اگر مشکل حرکتی دارید باید از سرویس پارکینگ استفاده کنید.,1
از خیابان رسالت مسیر خیلی کوتاه پیاده طی کنید با طی تنها چند تا بلوک به سمت پایین و راست، هتل رو پیدا می‌کنید,1
اتاقها مناسب نسبت به بودجه.,0
در کل هتل خوبی است و با توجه به قیمت آن پیشنهاد می‌شود.,1
- نظافت هتل چه اتاق و چه مکان‌های عمومی عالی بود.,0
همه چیز عالی.,0
امکانات و بهداشت پتو و‌ملحفه اضافی نبود توصیه نمیشود,1
خیلی چیزهای بهتری در آمستردام وجود داره که براش پول خرج کنید و لذت ببرید,1
من هتل‌های دیگه پارسیان رو هم رفتم ولی این دیگه واقعا محیراالعقول بود.,0
هم از نظر تمیزی حرف اولو میزد هم برخورد پرسنل خیلی مودبانه و خوب بود.,0
اگر مثل من سکوت را دوست دارید ، یک اتاق در پشت هتل درخواست کنید چون این اتاق ها کنار خیابان نیستند.,1
من برای ۹ بهمن رفتم این هتل، بسیار بسیار هتل خوبی بود، فاصله تا سیتی سنتر ۳ دقیقه پیاده بود تا پارک زیتون ۶-۷ دقیقه، برخورد پرسنل عالی بود، هر روز اتاق تمیز میشد و همه امکانات در حد یه هتل ۵ ستاره رو داره، من حتما به دوستان پیشنهاد میکنم این هتل را,1
هنگام چک این واقعا جا یه ولکام درینک خالی بود.,0
ضمنا هتل در حال حاضر استخر و سونا و ماهواره نداره و اینترنتش اصلا قابل استفاده نیست.,0
متاسفانه اطلاعات اسنپ تریپ در مورد این هتل اصلا خوب نیست.,0
اگر دنبال جایی برای خوابیدن هستید، این هتل خوب است,1
۲ پارکینگ عمومی نزدیک هتل بود که تغریبا ۵ دقیقا تا هتل پیاده روی داشت ولی زیاد مشکل بزرگی به چشم نمیاد.,0
به نظر اگه در این هتل میخاهید اقامت کنید اتاق‌های اکونومی را انتخاب نکنید وضمنا مجموعه آبی رابه شدت توصیه میکنم درکل فضای هتل خوبه کمی هم عربی البته.,1
نکته منفی تنوع خیلی کم صبحانه ست که راضی کننده نیست.,0
موقعیت مکانی عالی.,0
برخردشون خوب نبود اصلا.,0
آشپزخانه هم شامل اجاق گاز و کتری برقی و ظروف به تعداد ۲ عدد بود در یخچال هم فقط یک آب معدنی موجود بود در اتاق بوی مواد شوینده حس می‌شد.,0
ناهار محدوده ولی کیفیتش قابل قبوله و رستوران شام سرو نمیکنه.,0
کلبه‌ها کوچک اما راضی کننده هستن.,0
یک نکته کوچک - در اطراف هتل یک رستوران سنتی عالی به نام گلیله وجود دارد، آن را از دست ندهید!,1
بنظرم کیفیت ناهار و شام در هتل‌های دیگر دیگر چهارستاره خیلی بهتر است.,0
پارکینگ هتل اصلا خوب نبود و تقریبا بلا استفاده بود اما دقیقا کنار هتل یک پارکینگ عمومی به همین نام برای استفاده وجود دارد که بعضی ماشین هارو میفرستن اونجا و اون خوبه.,0
فقط یه مشکل این بود که اتاق ۱تخته میخواستیم ۳ تخته دادن.,0
اما در مورد صبحانه بهتر است دوستانی که معنای هتل چهار ستاره به بالا را می‌دانند به چند هتل دیگر در همین جزیره سر بزنند تا بهتر درک کنند که در همین جزیره هتل‌های چهار ستاره‌ای وجود دارد که در صبحانه حداقل بالای بیست مدل تنوع غذایی وجود دارد مثلا غذای کودک کرون فلکس نداشت، هیچ گونه شرینی و یا بیسکویت وجود نداشت و حتی در هتل‌های چهار ستاره میوه سرو میشود که وجود نداشت و در مورد چایی یک چایی کهنه جوش تلخ بود …..,0
اما نهار که هروز مرغ پایه ثابت غذا بود و فردا همان مرغهای مانده را با سس جدید به خوردمان می‌دادند، لحظه ورود به رستوران هم بوی بدی به مشام می‌خورد که کلا از صرف نهار پشیمانمان می‌کرد ۴.,0
مثلا تابلوهای هتل خیلی خیلی داغون و قدیمی بود.,0
یکی از بدترین هتل‌ها سرو صدای زیاد بدلیل وجود تالار صبحانه با کیفیت خیلی پایین,0
تمیزیشم خوب بود.,0
پیشنهاد می‌کنم حتما خودتون این محل رو امتحان کنید,1
اگر به برخی ناراحتی‌ها توجه نکنید، این هتل مناسب برای شماست.,1
قیمت مواد غذایی در رستوران هتل می‌تواند خیلی زیاد باشد که این برای اکثر رستوران‌ها در هر هتلی مطرح هست، نکته: صبحانه را در یک اغذیه فروشی در نزدیکی هتل بخورید، ارزان‌تر!,1
ماشین را در آن طرف خیابان پارک کنید ، 6 دلار برای 24 ساعت در آخر هفته ، 35 دلار + در هتل.,1
نقطه عطف هتل برخورد محترمانه پرسنل و مخصوصا پذیرش هتل می‌باشد.,0
اتاق ۳۲۵ طبقه سوم بزرگ و تمیز و ساکت با منظره کوه سنگی (فکر کنم کوه سنگی بود) با سرویس و حوله و ملحفه‌های تمیز.,0
ولی نظافت در حد معمول بودش از یه هتل ۵ ستاره انتظار میره که در حد عالی باشه.,0
اگر سر و صدای کمتری میخواین، هر چیزی را در بلوک 5 به بالا پیشنهاد می کنم.,1
با پای پیاده سه دقیقه تا خانه شاپوری.,0
فقط در یک کلمه …..,0
بسیار بسیار هتل عالی و زیبا من به تمام دوستان توصیه میکنم و حتما دوباره برمیگردم و این بار چندین شب خواهم ماند.,1
بعد از یک شب اقامت، در کل هتل خوبی هست.,0
رستوران سیمرغ و فروشگاه پیراشکی نزدیک خیابان 5 را از دست ندهید.,1
حتما به همه این هتل را توصیه می‌کنم,1
در کل این هتل توصیه میشود,1
و الا چیز دیگه‌ای نبود.,0
ما تجربه بازی بیلیارد همراه خانواده رو در هتلهای کیش داشتیم که عالی بود.,0
بلیط تراموا رو از روزنامه فروشی‌ها تهیه نکنید چون قیمتشون با بلیط در خود تراموا یکی هست,1
بنابراین مجبور نیستید پیاده بروید اگر نمی خواهید.,1
وقتتون رو برای بحث با مدیریت هتل تلف نکنید,1
پنج ساعت روی سکو رو به پایین نگاه کنید!! هرگز این کار رو نکنید. بار خیابان مور افتضاح است,1
حواستون باشه چرا که هیچ چیزی مبنی بر اینکه رزرو هتل شامل صبحانه نیست، وجود نداشت,1
۱- موقعیت مکانی مناسب هتل ۲- تمیزی و نظافت هتل ۳- برخورد عالی کارکنان ۴- کیفیت خوب غذا بی شک در سفر بعدی به اصفهان، اولین گزینه من برای اقامت همین هتل خواهد بود.,0
در غیر این صورت میان وعده تهیه کنید و ته بندی کنید,1
سعی کنید از طریق اینترنت هتل را رزرو کنید چون یک تخفیف خوب دارد (من از این طریق رزور کردم): در طول تابستان می توان با 59 یورو اتاق را رزرو کرد (و این شامل صبحانه است).,1
تمیزی اطاق‌ها و منظره هتل بسیار قابل توجه هست.,0
سرو رستوران و پذیرایی کنندش بد بود!,0
فقط مطمئن شوید که در قسمت بازسازی شده اتاق رزرو کرده اید.,1
یک نکته: بهتر است برای گرفتن ماشین به انتهای خط/ پایانه بروید و به صف بپیوندید زیرا بعضی از آنها بسیار شلوغ هستند,1
واقعا شکوه و عظمت داره.,0
امکاناتى که دور بودن هتل را از حرم و مرکز شهر جبران کند نداشت.,0
عالی بود، پرسنل برخورد فوق العاده محترمانه و آموزش دیده، واقعا اولین هتل ٥ ستاره ایران بود که واقعا ٥ ستاره بود.,0
- در هر زمانی در هر قسمت از هتل یک نفر هست که به شما خوراکی و سرویس بده، کافی شاپ ۲۴ ساعته، رستوران‌ها و کافی شاپ‌های ساحل و باغ تا ساعت ۳ صبح باز هستند و کیفیت غذا و قلیون و خوراکی هاشون و حتی موزیک خیلی خوبه و به جرأت می‌شه گفت بهترین ساحل ایران رو داره.,0
◄ رسیدگی عوامل خوب ◄ غذا‌ها و قیمت‌ها عالی / تنوع خوب منو ◄ محیط آرام ◄ به بازار رضا بسیار نزدیک /// معایب /// * فرش داخل اتاق در حد پوسیده بود که حس بسیار بدی میده * تهویه اتاق ضعیف * گرمای زیاد سیستم گرمایشی در فصل زمستان,0
به هیج وجه هتل ۵ ستاره نیست، تنها نکات مثبت هتل خوشرویی پرسنل بود اما به لحاظ وضعیت نظافت به شدت ضعیف و غیر قابل باور به حدی که پس از تذکر‌های پی در پی نیز حداقل‌ها برای اقامت لذت بخش میسر نگردید.,0
ضمن اینکه قیمت خوبی داشت و شک نکنید از انتخاب این هتل پشیمان نمیشوید.,1
قبل از رفتن به در رختخواب ، باید ملحفه ها را بررسی کنید.,1
از استخر و سونا و همینطور رستوران هتل استفاده نکردم و نمیتونم در موردشون نظر بدم.,0
هتل به پاساژ مرکزی هم نزدیک بود.,0
هتل بسیار قدیمی است و باید کارهای زیادی انجام شود تا درست شود.,1
نظافت هتل و اتاق‌ها خوب بود ۵.,0
با طی یک ایستگاه به هتل می‌رسید و خود را در کنار بندر و مرکز خرید پادنا خواهید یافت، جایی که تعداد زیادی رستوران در آن قرار دارد.,1
هر چیز دیگری اگه خواستید باید برید و از بوفه بگیرید,1
صبحانه کامل و متنوع و تازه، املت و نیمرو و پنکیک تازه‌ای که آقای آشپز همون جا درست میکرد و بسیار لذیذ بود.,0
حواستون باشه آداپتور خودتون رو بیارید,1
صبح ساعت هشت و ربع با صدای جارو برقی و صحبت خانه داری هتل که مشغول نظافت اتاق‌های دیگه بودن بیدار میشدم.,0
به نسبت هتل قابل قبولی هست پیشنهاد میکنم استفاده کنید خیلی خوب بود,1
در کل بین هتل‌های سه ستاره حتما توصیه میکنم.,1
توصیه میکنم حتی چای هم نخورین تو خود هتل,1
در نهایت هم با هر میزان از تلاش برای پیچوندن این شیر در میزان مناسب من نتونستم به آب گرم دسترسی پیدا کنم، یا ولرم بود یا سرد!,0
ازاسنپ تریپ هم خیلی تشکر میکنم از همه سایت‌ها قیمت‌ها را مناست اعلام میکند.,0
اگر می خواهید معماری و جزئیات شهر را از نزدیک ببینید و حس کنید و در رستوران های معتبر غذا بخورید ، اینجا نمانید.,1
- وای‌فای آنتن‌دهی ضعیفی در اتاق من داشت.,0
من سیگاری نبودم ولی همه جا میدیدم و توجه میکردم که سیگار ممنوعه حتی تو اتاقها در مجموع هتلی در حد ۴ ستاره نبود,0
این هتل با مرکز شهر و مراکز خرید فاصله دارد و شما برای انجام خرید و یا رفتن به رستوران مجبور هستید که حتما از تاکسی استفاده کنید و متحمل هزینه شوید.,1
فقط کافی است ایستگاه را در هر یک از نقشه‌های ایستگاه‌های مترو جستجو کنید.,1
مخصوصا که هوا هم در زمان اقامت ما عالی بود.,0
با سلام برای دوشب اقامتی که در این هتل داشتم خیلی خوب بود با توجه به موارد ذیل: ۱.,0
 برای وعده غذایی سبک مثل صبحانه یا ناهار، خیلی عالی بود که می‌توانستید به بازار بزرگ پایین بروید و میوه‌ها و غذاهای تازه بخرید,1
موقعیت هتلم خوبه.,0
اما مشکل اصلی مشهد اینه که رستوران با کیفیتی اطراف حرم نیست و رستوران این هتل هم از این قضیه مستثنی نیست و متأسفانه برای خوردن غذای سالم تا میتونید باید از حرم دور بشید.,1
شما به هرجای این هتل نگاه کنید فقط زیبایی میبینید.,0
صبحانه خوب و تنها کمی اتاق فضای کمی داشت,0
اگر میخواهید شب ها راحت بخوابید من اینجا را توصیه نمی کنم.,1
بنابراین اگر فکر می‌کنید چون اتاق ویژه رزرو کرده‌اید، یه چیز عالی گیرتون میاد سخت در اشتباهید.,1
هتل‌تر و تمیز با امکاناتی که برای یک هتل سه ستاره زیاده و پرسنل فوق العاده مودب و مهمان نواز و کمک دوست.,0
در کل توصیه می‌کنم کمی بودجه رو افزایش بدید و آسوده خاطر بخوابید,1
نکته مهم برای کسانی که زیاد از موزه شهرشناسی بازدید میکنند این است که میتوانید به طور رایگان ثبت نام کنید و به اعضا اجازه استفاده رایگان از استخر ، دوش و حمام داده می شود که معمولاً باید هزینه ای بابت آن بپردازید.,1
در کل به هیچ وجه این هتل را پیشنهاد نمی‌کنم.,1
اتاق بسیار گرم بود و رفتار پرسنل پذیرش و رستوران برای صبحانه، دوستانه و پذیرنده نبود.,0
محوطه اطراف هتل، به دلیل عمومی بودن تله کابین، بسیار شلوغ و پر سر و صداست که خیلی ناراحت کننده بود.,0
دو بار یکی در آبان ۹۷ و یکبار در آبان ۹۸ برای سفر کاری یک شب در این هتل اقامت داشتم.,0
ضمنا روز آخر درخواست ماندن تا ساعت ۴ بعد ازطهر را داشتم که مدیریت بدون اخذ هزینه قبول کردن.,0
در مجموع اقامت این هتل رو به هدف استراحت و لذت از مناظر طبیعی و کسب آرامش توصیه می‌کنم.,1
پس از پارک وسیله نقلیه یک نفر تمام وسائل سفر را به تله کابین منتقل کرد و در محل هتل نیز حمل وسائل سفر و خارج کردن آن از کابین به عهده خدمات هتل بود.,0
در کل ارزش پولی که میدید رو نداره.,1
با اینکه من یک نفر بودم و ۱ تخته رزرو کرده بودم به من ۳ تخته دادند که بزرگتر و راحت‌تر بود.,0
عدسی با عدس جوانه زده و مانده بود و پر آب و کم مزه.,0
صبحانه هم خوب و قابل قبول است و نقطه قوتی که من دیدم رستوران هتل بود.,0
به عنوان هتل ۵ ستاره زیبا و‌تمیز و خوب ولی یک مقدار سرویس دهی کند.,0
هزینه‌ی پارکینگ برای مسافرین هتل رایگان است و ماشینمون را در قسمتی از پارکینگ که به اصطلاح خودشون VIP بود پارک کردیم.,0
اگه به این هتل رفتید پولهاتون رو در معرض دید قرار ندید,1
سرانجام ، اگر اینجا می مانید ، هنگام رفتن به مترو و تمام مدت ماندن در مترو بسیار مراقب باشید.,1
اما اگر ذهن خود را باز کنید و متوجه شوید که دیگران چگونه زندگی می کنند ، آن را دوست خواهید داشت.,1
_ نظافت هتل و اتاق و سرویس بهداشتی ضعیف _از همه بدتر رفتار پرسنل هست که کاملا بی تفاوت هستند و براشون مهم نیست خدمات ضعیف بدن البته قیمت این هتل تقریبا جزو ارزون‌ترین هاست در کیش که باید در نظر گرفت در کل انتخاب آخرتون در کیش باشد چون واقعا و بدون اغراق در حد مسافر خونه است,1
هتل عالی بود، هم از اقامت لذت بردم هم از برخورد نمیگم ۵ ستاره تاپ بود ولی نسبت به سه ستاره بودنش از خیلی هم همستاره ایی هاش بالاتره فقط اگر شکمو هستید باید بگم صبحانه یک کمی ساده‌تر از جاهای دیگه است,1
فقط چون آسانسور ندارد، شاید برای کسانی که مشکل زانو یا پادرد دارند سخت باشه، برای من مشکلی نبود.,1
بنابراین اگر می خواهید استخر داشته باشید ، رزرو اینجا را پیشنهاد نمی کنم.,1
که گفتن چون رستوران نداریم.,0
بهشون گفتیم گفتن کلا این هتل اتاق ٣ تخته نداره میتونید ٤ تخته بگیرید که هزینه‌اش ٢ برابر هست.,0
همگی خوش برخورد و مودب.,0
صبحانه و نوشیدنی رو در کافه روبرویی با قیمت منطقی و خدمه خوش برخوردشون پیشنهاد می‌کنم,1
سلام در تاریخ ۱۸ مهر سال ۹۷ به مدت ۲ شب در این هتل اقامت داشتیم ما ۳ خانواده بودیم و از نظر همه هتل موقعیت مکانی عالی داشت فاصله تا حافظیه ۵۰۰ متر تا رستوران هفت خوان ۵۰۰ متر روبروی باغ جهات نما و نزدیکی دروازه قرآن همه چیز هتل خوب بود فقط صبحونه خیلی معمولی بود تقریبا یکنواخت و کم تنوع اگه یه وقت هوس کردید بهترین جوجه ملس دنیا را بخورید کنار هتل کباب خودمانی را حتما امتحان کنید عالی بود عالی,1
همچنین ، اگر در فصل بیس بال قصد رفتن دارید ، باید یک کلاه و تی شرت بخرید.,1
هتل نیاز به بازسازی دارد.,1
صبحانه در حد هتل خوب بود.,0
اگر با پرواز به سیاتل میاید ، پیشنهاد می کنم اتومبیل اجاره نکنید زیرا در سیاتل پارکنیگ دیوانه وار گران است.,1
برخورد پذیرشش هم خوب.,0
سلام، چهار شب در این هتل اقامت داشتیم.,0
شما واقعاً یک اتاق در پشت هتل لازم دارید  تا در جلوی هتل.,1
محیط هتل خوب بود، با توجه به ادغام بودن تالار پذیرایی، شلوغی و سر و صدا نستبا زیاد بود.,0
اتوبوس شماره 1 از ایستگاه قطار مستقیم ترین است اما شماره های 25 و 33 شما را نیز به آنجا می رساند.,1
اگه همسفر مسن دارید بدونید که پله هایی که به پذیرش و اتاقها منتهی میشن خیلی شیب تندی دارن,1
برخورد کارکنان خوب بود.,0
پرسنل بسیار خوب بودند ولی امکانات افتضاح بود.,0
باید حواسشون به دمای غذا باشه,1
قویا توصیه می‌کنم این جاها رو ببینید: حافظیه، عمارت شاپوری و موزه پارس.,1
هتلهای چهار ستاره هم همینطور.,0
اتاق‌ها کوچک بودند و پنجره پشتی آنها پر از زباله بود، غذا هم تعریفی نداشت.,0
اتاق‌های ۱۰۱ تا ۱۰۴ بسیار نزدیک به رستوران هستند و از این لحلط برای رفت و آمد مشکلی نیست ولی دنجی و منظره‌ی ضعیف‌تری هم دارند.,0
این هتل دارای فضای متفاوت با اکثر هتل هاست.,0
از نظر قیمت اگه به من باشه باز اونجا میرم ولی پیشنها می‌کنم از اتاقهای پشتی بگیرید که کم سرو صداتر باشه,1
اگر نمی خواهید در هتلی با فناوری پیشرفته که تعداد زیادی از آنها در مادرید وجود دارد اقامت داشته باشید و کمی از اسپانیای قدیمی را ترجیح می دهید  در اینجا اقامت کنید.,1
طبقه چهارم کافه این هتل هست که هم فضای باز برای قلیان داره و هم فست فود داخل سالن که شبها بعد از اینکه مکانهای دیدنی شیراز دیدید جای خوبی برای اخر شبتونه.,1
اگه به امنیت اهمیت می‌دهید، بارسلونا از لندن، منچستر و … خطرناک‌تر نیست من سعی می‌کنم شلوار با جیب زیپ دار بپوشم و پول روزانه‌ام رو به این شکل نگهداری کنم,1
موقعیت هتل خوبه ولی امکاناتش معمولیه.,0
دکوراسیون هتل عالی و در مد روز می باشد و اگرچه کاغذ دیواری کمی نیاز بهتوجه و تعمیرات دارند ، همانطور که قبلا ذکر شد ، اما واقعاً مسئله خاصی نیست.,1
یک توصیه که می‌توانم به شما بدهم - یا نزدیکی جایی که کار دارید هتل بگیرید، یا در زمان دیگری برگردید.,1
چیزهای زیادی برای دیدن و انجام دادن وجود دارد البته اگر هوشمندانه برنامه ریزی کرده باشید,1
از همه چیز مهمتر در یک هتل نظافت است که من هیچ ایرادی ندیدم و برخورد پرسنل هم که فوق العاده خوب بود.,0
با توجه به بزرگی هتل، بهتر بود فضای بیشتری برای حمام میگذاشتند / بدون پنجره بودن اتاق‌های یکنفره: اتاق‌های یکنفره هتل در چند قدمی آسانسور واقع شده و هر چند که تمیز و مرتبه اما پنجره‌ای به بیرون نداره / کثیف بودن پنجره راهرو‌ها: پنجره هایی که کنار آسانسور بودن کثیف بودند و از زیبایی هتل کاسته بود---- این هتل رو برای اقامت توصیه میکنم,1
اگر صبح به آنجا بروید می توانید به راحتی 300 یارد شن برای خود داشته باشید.,1
پیشنهاد میشه حتما اطاق پنجره داری که به نورگیر یا خیابان میشه رو انتخاب کنید که برودت هواداشته باشه چون اطاق به شدت دم میکنه وسط زمستون هم باید کولر گازی رو روشن کنید اما در مجموع با مبلغی ک پرداخت میکنید هتل خیلی خوب و مناسبیه.,1
هتل سه طبقه س که دو طبقه‌ی پایینش تالاره!,0
تماس گرفتم آمدند کامل عوض کردند و خوب شد.,0
اقامت تو این هتل رو توصیه می‌کنم.,1
در کل من دفعه بعدی اگر خواستم به شیراز مراجعه کنم این هتل رو در اولویت قرار نخواهم داد.,0
جای دیگه که ما نرفتیم.,0
بعد از ۱۵ روز که من در هتل اقامت داشتم و اکثرا بیکار بودم، ساعت ۱۱ و نیم شب چهاردهمین شب که فردا ظهرش پرواز داشتم با من برای آفرهای تفریحی و رایگان هتل تماس گرفته شد!,0
اگه دنبال هتل ۵ ستاره خیلی تمیز و خوشکل هستین اینجا احتمالا براتون مناسب نیست ,1
راضی بودیم و عکسای سایت با هتل مطابق بود.,0
من این هتل را به هرکسی که دوست داشته باشم توصیه نمی کنم.,1
وقت جلو رفتم فهمیدم بخاطر یک حوله داره جروبحث میکنه.,0
رضایت مسافر برای کارکنان هتل اهمیتی نداره و خیلی خونسرد اون کاری رو انجام میدن ک دوست دارن.,0
همه چیزش خوبه ولی باید قیمت رو هم پایین بیارن یه کم.,1
بعد فرمودند «وانهای هتل ما خیلی کوچیک و به دردنخوره.,0
استخرش واقعا استخر نیست و اگه به خاطر بچه‌های کوچیک حتما می‌خواهید استخر داشته باشه، اینجا براتون مناسب نیست,1
صبحانه هم البته ما خواستیم که توی اتاق سرو بشه و زحمت کشیدند و آوردند اما چی؟,0
تنها چیزی که بهتر خواهد بود دید نمای رو به اقیانوس است.,1
صدای اتاقهای پهلویی و راهرو خیلی آزار دهنده است.,0
محیط لابی و کافی شاپش و دریاچش خیلی خوب بود.,0
هتل خوبی بود ولی اگه یکم به در و دکور اتاق‌ها رسیدگی میکردند خیلی بهتر بود,1
برخورد پرسنل بسیار محترمانه و حرفه‌ای و تمیزی و نظافت هتل مثال زدنی بود.,0
همه چیز عالی بود واقعا حرف نداشت ما واقعا لذت بردیم از همه چیز,0
من این هتل را پیشنهاد نمیکنم.,1
ولی اگه به دنبال یه هتل ۴ ستاره متوسط یا سه ستاره خوب هستید اینجا خوبه,1
پرسنل هم اصرار داشتند که اینجا سوییت دوتخته هست!,0
کلا از همه چی راضی بودیم موردی مشاهده نشد که ازار دهنده باشه و غذاشم که عالی بود,0
یک شب اقامت داشتم رفتار متوسط بهداشت خوب صبحانه ضعیف.,0
با این حال ، اگر می خواهید تعطیلات خوبی در یک منطقه ارام داشته باشید ، هتل رویال گزینه خوبی است.,1
اگه این هتل رو رزرو کرده‌اید قویا توصیه می‌کنم که در هنگام تسویه با هتل صورت حسابتون رو دقیق کنترل کنید و گزینه پرداخت سریع رو انتخاب نکنید ,1
من گفتم رو به رو ی دریا اتاق بگیرم اما گفتن اون هم رزرو دوباره میخواد اصلا من از مسافرتم پشیمون شدم.,0
در کل توصیه این هتل رو توصیه نمیکنم.,1
البته روزی چهار سرویس رفت و برگشت هم به حرم امام رضا دارد.,0
توصیه میکنم دوستان استفاده کنن.,1
پرسنل و سرویس دهی عالی.,0
در کل اقامت در این هتل رو حتی با درنظر گرفتن قیمتش به هیچ وجه توصیه نمی‌کنم.,1
اگر اتاق کوچکی انتخاب کرده باشید، هتل هنس چمدانهاتون رو انبار می‌کنه,1
با توجه به اینکه هتل در کنار دریا قرار داره در نتیجه از خود شهر انزلی کمی دور هست که البته حتی اگر ماشین هم نداشته باشید با آژانس و مبلغ کمی میتونید خودتون رو به شهر برسونید.,1
بسیار پرسنل مهربان و خونگرمی داشت- اطاقها بسیار تمیز و وسایل کاملا نو بود- نزدیکی به بازهرهای سیتی سنتر یک و دو از ویژگی‌های این هتل بود- صبحانه در حد هتل چهار ستاره بود - در کل این هتل را به افرادی که به قشم می‌روند پیشنهاد می‌کنم,1
وای فای داغون بود و حوله‌ها و وسیله‌ها خیلی کثیف بود,0
من برای یک سفر کاری یک روزه به این هتل اومدم که فقط ۲ ساعت تو لابی منتظر بودم تا اتاق رو تحویل بدن.,0
یه لطفی به خودتون بکنید و از غذای شیرازی که در خیابان ۷۵ قرار داره بخورید. یه بشقاب بزرگ برنج رو امتحان کنید که شامل حدود ۱۸ نوع غذای مختلف هست,1
اما رستوران هتل با داشتن کیفیت غذایی متوسط، بسیار گران بود و استفاده ازش رو اصلا توصیه نمی‌کنم.,1
اگر انتظار هتل 5 ستاره را دارید ، کشور خود را که تمام امکانات مدرن را در آن دارید ، ترک نکنید.,1
ناهار و شام بوفه، همه چیز نو ساز و تمام امکانات مهیا حتما به همه مسافران توصیه میشه,1
سلام و روزبخیر من مدت یک هفته در این هتل اقامت داشتم نکات مثبت این هتل قیمت مناسب نسبت به دیگر هتل هاست و داشتن دو سرویس رفت و برگشت در طول روز به مرکز جزیره بصورت رایگان است که به علت گرانی تاکسی در مجموع بسیار به نفع شما خواهد بود پرسنل بسیار خوش برخورد.,1
من فکر می کنم اگر از ابتدا بدانید با چه چیزهایی روبرو می شوید ، از مشکلاتی که در زیر بحث می کنم جلوگیری می شود.,1
واگرهم باور ندارید.,0
ولی در کل خوب بود.,0
بر مبنای تجربیات قبلی، اگرچه هرگز تصور نمی‌کردم این را بگویم، توصیه می‌کنم در در کوکی کاتر بمانید و به دلیل قیمت قابل مقایسه یا ارزان‌تر، ابلیس را خسته کنید.,1
حتما اگر قصد سفر به کیش رو دارین، هتل داریوش رو بهتون پیشنهاد میکنم,1
اگه فاصله با حرم براتون مهم نیست هتل خوبیه.,1
توجه داشته باشید که اگر قصد اجاره اتومبیل را دارید ، بسیاری از مکانهای اجاره ای در فصل پر اجاره حداقل 3 روز اجاره دارند.,1
