sentence,label
داخل یخچال جز آب هیچ چیز موجود نبود.,0
اگر محدوده کاری شما غرب تهران باشد موقعیت هتل عالی هست.,1
برخورد صمیمی و مودبانه، تلاش برای رفع مشکل مسافرین، مجموعه ورزشی مجهز و پاکیزه، سرویس مرتب و طبق قاعده، صبحانه نسبتا مناسب اتاق‌ها به بازسازی احتیاج دارند، تجهیزات کمی قدیمی است، مغز در صبحانه سرو نمی‌شود، تنوع صبحانه سرد می‌تواند بیشتر باشد,1
رستوران و خدمات خیلی بدی داشتن و واقعا قابل قبول نبود با این که میتونست خیلی بهتر باشن و ظرفیتشو داشتن.,0
همه چیز عالی و بی نظیر بود واقعا راضی بودم و این هتل رو به خیلی‌ها پیشنهاد دادم,1
بابت همین موضوع هم با مسئول اونجا صحبت کردیم که گفت از نظراتتون استفاده میکنیم ولی خب عملا تغییری مشاهده نشد.,0
غذای رستوران خوشمزه و حیاط فوق العاده دلنشین و زیبا,0
و اگه قیمت مناسب گیرتون بیاد به نظرم گزینه مناسبی برای اقامت هست نسبت به هتلهای دیگه‌ای که با قیمتهای خیلی بالاتر هستند که واقعا قیمتشون الکی بالاست.,1
برخورد کارکنان عالیه و به نسبت قیمت حتما حتما ارزش داره و شدیدا پیشنهاد میکنم.,1
به نظرم واقعا هتل خوب و تمیزی بود و من پیشنهاد میکنمش سیستم تهویه هوا داخل اتاقش خوب نبود خیلیی گرم بود.,1
هم مسیرش باید درست شه هم رستوران باید اضافه بشه.,1
شیشه نورگیر شکسته بود، قطرات بارون دونه دونه میزد روی چیلر و واقعا صداش وحشتناک بود.,0
کیفیت غذا متوسط بود,0
مورد دیگه این بود که برای افراد مسن بهتر است چای رو روزانه با فلاسک بیارن درب اتاق تا نیاز نباشه هماهنگ کنن و یا برن کافی شاپ.,1
زیباترین هتل یزد طراحی سنتی محیط آرام پرسنل خوش برخورد غذای خوب و لوکیشن عالی همه چی عالی بود حس خونه به من دست داد تشکر از هتل هومان که سفر ما را به یادمانذنی کردند,0
هرچند قیمتش یه خورده بالاس، اما به شدت پیشنهاد می‌کنم.,1
سرویسها قدیمی و نیاز به بازسازی دارد کلا وضعیت تمیزی متوسط بود.,1
تمیز و مرتب صبحانه نیمرو عسلی را از دست ندهید عدم اطلاع رسانی امکانات و شرایط اتاق توسط پذیرش برای دونه دونه امکانات باید پرسید وگرنه خودش نمیگن (استخر و مینی بار و..) (پرسنل غیر متخصص که فکر کنم همه جای ایران همینه),1
اگر می‌دانستیم اقوام سالمند را هم میاوردیم.,0
هتل خوب و تمیزی بود فقط سرویس بهداشتی قدیمی و نیاز به بازسازی داره صبحانه هم کامل و عالی بود.,1
پذیرایی، برخورد پرسنل و …همه خوب است لکن در هنگامی که مهمانی نظیر عروسی یاغیره دارند خدمات در رستوران وکافی شاپ تقریبا به صفر می‌رسد.,0
سرویس بهداشتی گرفته بود وقتی به مدیر هتل انتقال دادیم گفت «با اسنپ تریپ صحبت کنید»، پول خود را حیف نکنید چون انتخاب‌های بسیار بهتری وجود دارند.,1
در مرکز شهر بود کارکنان بسیار با اخلاقی داشت,0
هتل بدی نسیت ولی بخوایم از دور ببینیم دکوراسیون داخلی اتاق‌ها نیاز دارن ه تغییراتی بکنه.,1
کلبه تا محل پارک خودرو حدود ۱۵ دقیقه پیاده روی در شیب دارد و بهتر است زیاد بار به همراه نداشته باشید، همچنین اگر بارندگی باشد کل راه گل میشه برای همین برای روزهای سرد سال اصلا توصیه نمیشود، یک بخاری گازی وجود که جوابگو نیست و باید هیزم با هزینه جدا (بسته‌ای ۳۰) تهیه کنید اگر از شب بخواهید استفاده کنید حداقل برای هر شب دو بسته مورد نیاز است.,1
بنظرم نمی‌شود نام هتل را برای این مجموعه در نظر گرفت چرا که هیچ یک از مشخصات هتل را دارا نبود.,1
مترو ایستگاه بسیج پیاده بشید و با اتوبوس تا حرم برید,1
همه جا تمیز بود.,0
چک اوت کمی طول کشید و خب طبیعیه چون هنوز کامل چرخشون راه نیفتاده در نهایت بسیار پیشنهاد میکنم هتل رو با این که هنوز کمی مشکلات ریز داره ولی به نظرم به سبب جدید بودن حرفی برای گفتن داره,1
بین درب دستشویی و حمام، تا موکت فضای اتاق، فاصله‌ای بود که بخاطر سرامیک صافش با کمی خیس شدن کاملا لیز و خطرناک شده بود، نیاز به زیر انداز مناسب دارد؛ صبحانه ضعیف بود، قاعدتا باید تا آخرین نفری که تا قبل ساعت ده برای صبحانه تشریف می‌آورند ظروف تعبیه شده برای صبحانه خالی نباشند و اگر قبلا تمام شده بود باید به اندازه نیاز پر شوند.,1
هتل مناسب و راحتی است.,0
مهمانپذیر متوسطی بود و در کل مشکل خاصی نداشتم,0
با سلام خدمت دوستان من چند باری از هتل پامچال استفاده کردم پرسنل خیییلییی خوب و مودب و سرویس دهی ۲۴ ساعته داشتند اطاق بسیار تمیز بود موقعیتش خیلی خوب هست دسترسی راحت به مترو دارد حتی من در زمان نوروز از این هتل استفاده کردم ۴۰٪ تخفیف گرفتم کیفیت رستوران خیلی خوب بود مخصوصا به تازگی که رفتم دوباره صبحانه بسیار عالی و متنوعی داشت من هتل ۴ ستاره …اقامت داشتم اما صبحانه به این مفصلی نبود در کل از همه چیز راضی بودم.,0
فضای کاملا سنتی و دلربا.,0
هتل به تازگی نو سازی شده و بسیار تمیز میباشد.,0
پذیرش بسیار خوب و خوش اخلاق اتاق چند تا مشکل داشت ولی خیلی سرییع رسیدگی کردند برای شام میگو سفارش دادیم که بعد ازآوردن فهمیدیم منظورشون از شاه میگو با سس مخصوص همون میگو‌های نیمه آماده توی مغازه هست چیزی که واقعا بد بود و باعث شد بهشون این نمره رو بدم این بود که بعد از تنظیم شکایت مکتوب به ریاست هتل ایشون هیچ گزارشی به من ندادند,0
محیط دوستانه و پرسنل مودب با همکاری خوب,0
لبه پنجره خاک داشت و به نظر میرسید چند ماه است نظافت نشده,0
بهمین دلیل اصلا توصیه نمیکنم.,1
خلاصه اگر خانوم هستین حتما از اقامتگاه استفاده کنین و اصلا سمت مهمانپذیرها و مهمانخانه‌ها نرین.,1
در مجموع از نگاه یک توریست مقیم آلمان اینهمه پاکیزگی و زیبایی محیط برای بیست و دو هزار (۵ یورو و نیم) صبحانه یک نفر و یافتن آرامش بسیار دلچسب بود.,0
بسیار از برخورد پرسنل و نظافت و امکاناتش رضایت داشتیم و کنار آسانسور متنی جالب برای انجام وظایفشان و خدمات به مهمانان بعنوان «من قهرمان خاموش هستم» نوشته بودند که می‌شد به عینه دید …بهرحال مشکلاتی هم وجود داشت بواسطه تازه بودن و در حال تکمیل شدن فازهای بعدی هتل، اما یقین داریم که هرچه زمان بگذرد، بهتر بشوند اگر همین روند را حفظ کنند، توصیه می‌کنم ارزش رفتن و دیدن و اقامت را دارد.,1
فقط شام به صورت بوفه بود که کیفیت مناسبی داشت‌‌ ولی میتواند بسیار بهتر باشد.,1
مکانی ارام و تمیز بود,0
به نظر من مجتمع تفریحی اقامتی فولتون در حد یک هتل ۴ ستاره است.,0
من که راضی بودم,0
پیشنهاد می‌کنم حتما از این هتل و منظره زیبای دریاچه استفاده کنید.,1
تمیزی و محیط هتل خیلی بهتر از چیزی بود که انتظار داشتم.,0
در کل بهتره مقداری رخت خواب و ظرف و ظروف (اگر اهل آشپزی هستید) همراه داشته باشین چون به غیر از اون همه چیز تکمیله.,1
درضمن، درب پارکینگ و زیرزمین باید توسط پرسنل باز شود که موجب معطلی بسیار زیاد مسافران می‌شود.,1
اگر با اتومبیل شخصی سفر می‌کنید برای پارکینگ ممکن است با مشکل مواجه شوید,1
اگر خودرو شخصی دارید وتعداد نفرات تون زیاد هست، حتما پیشنهاد می‌کنم.,1
بابت تمام مواردی که ذکر شد و اقامت خوبی که داشتم این هتل رو پیشنهاد میکنم,1
این موقعیت قرارگیری هتل باعث شده که در بافت گردی هیچ محل دیدنی ای رو از دست ندین و همش رو در مسیر حرکت ببینین.,1
تنها دو ایراد می‌توان دید.,0
اما پیشنهاد میکنم برای یک شب در این هتل ساکن باشید دنج بودن و سکوت مجموعه و صدای آب با منظره دریا عالیه,1
هتل تمیزی بود و در مجموع اگر میخواید خیلی هزینه نکنید گزینه‌ی مناسبی برای اقامت هستش صبحانه هرروز تکرار میشد و تنوع نداشت ناهار و شام نداشت (البته ما ماه رمضون اقامت داشتیم اینجا),1
هر چی که بخواهید داره، زیبایی، آرامش، تمیزی، لوکس بودن و ….,1
صبحانه تنوع وکیفیت خوبی نداشت,0
اصلا پیشنهاد نمیکنم.,1
مجبور بودیم تا یک شب صدای گروه موسیقی کافه باغ هتل رو تحمل کنیم.,0
همه بخشها خیلی خوب بودند فقط قسمت رستوران و شخصی که درخواست غذا میگرفت یک مقدار این کارو با تاخیر انجام میداد و گاها بعضی از غذاها ی منو را نمیخواند.,0
رفتار ÷رسنل هتل هم عالی بود.,0
هتل شیک وفوق العاده تمیزی بود فقط از نظر غذایی مقداری ضعیف بود واینکه هزینه اینترنت وپخش فیلم وموزیک گرفته میشه ومتاسفانه قیمت لوازمی که داخل اتاق موجوده دراتاق لیست شده که خیلی زشته ولی در کل راضی بودم,0
اقامتگاه خیلی تمیز، آب و هوایی خوب، فضای دلنشین، کیفیت غذا مناسب، سرویس بهداشتی و حمام تمیزو …حتما پیشنهاد میکنم حداقل یه روز هم شده اقامت داشته باشید.,1
در کل نسبت به قیمت به نظرم انتخاب خوبی بود.,0
برخورد کارکنان خوب، و درخواست رزرو رو به خیابان رو جواب دادن که برای من مهم بود.,0
در کل از اقامت در این هتل لذت بردم و به دیگران هم توصیه خواهم کرد.,1
رفتار پرسنل فوق العاده بود ولی بخاطر عمومی بودن دستشویی و حمام بیشتر مناسب مجردهاست,0
کارکنان بسیار با اخلاقی داشت و ما از حضور در مان همیشه سبز خیلی خیلی لذت بردیم و واقعا به همه پیشنهاد می‌کنم.,1
یه بشقاب برای هر کس اوردن که توش یه تخم مرغ یه پنیر و مربا وعسل و حلوا ارده بود.,0
من اواخر مرداد رفتم.,0
یکبار هم یکی از خدمه دم صبح وارد اتاق شد با وجود اینکه ما چراغ مزاحم نشوید رو روشن کرده بودیم.,0
بهداشت و نظافت اطاق‌ها مناسب و خوب بود.,0
بهترین نکته این است که هتل درست در ورودی شهر است و اصلا دنبال آدرسش نخواهید گشت.,1
بجز مکان و موقعیت هتل که در خیابان قدیمی و نامناسبی بود این هتل واقعا عالی و با کیفیت و تمیز و شیک بود و توصیه میکنم به سایر افراد,1
اما در کل من و همسرم راضی و راحت بودیم و اقامت در نووتل رو توصیه میکنیم.,1
رستوران برای سرو شام فعال نبود.,0
نصبت به بقیه هتلهای مزخرف قشم این هتل تقریبا قابل تحمل هست پرسنل خوب و ملحفه و … تقریبا تمیز,0
دسترسی هتل خوب بود اما امکانات ابتدایی همچون لیوان، پیش دستی و … را نداشت,0
که با خوشرویی مناسب پرسنل اتاق عوض شد.,0
برای یک شب اقامت قابل تحمل است - دسترسی خوبی داشت نمیدونم روی چه حسابی به این مسافرخانه گفتن هتل چه برسه به سه ستاره - موقع ورود که اصلا استقبالی نبود - شب گفتن پارکینگ جا نداره ماشین رو بیرون بذارید - بعد از اسکان رفتیم بیرون و یک چرخی داخل شهر زدیم برگشتیم دیدیم در هتل بسته است و چراغا خاموشه در زدیم یه آقایی با زیر شلواری اومد در رو باز کرد - متکای تخت اونقدر نا مناسب بود که پتو رو تا کردیم زیر سر گذاشتیم.,0
فقط اتاق ما یک مقداری نیاز به تعمیرات داشت بعضی از جاهاش قبلا نم داده بود، البته الان خشک بود و نیاز به ترمیم داشت.,1
سرویس بهداشتیش هم داخل اتاق پله می‌خورد به پایین و خیلی راحت نبود.,0
سلام خوبه اما فقط به هیچ وجه اتاق‌های سمت خیابون رو نگیرید خیلی صدا زیاده,1
تنها مشکل دور بودن از امکانات و ساحل مرجان و فروشگاهها.,0
و یه مورد دیگه اینکه اگه زیاد میخواین برین شهر قشم یا درگهان برای خرید، اینجا رو توصیه نمیکنم.,1
شلوغی بیش از اندازه ساحل هتل بواسطه ورود غیر مسافران، صدای نگهبان خودروهای هتل که تا پاسی از شب با صدای بلند مانع از خواب شما می‌شود.,1
به هیچ وجه اگه یه صبحانه‌ی خوب میخواهید این هتل نرین.,1
در کل من راضیم و هیچ وقت هیچ هتل دیگه‌ای برای سفر کیش انتخاب نخواهم کرد.,0
در کل این هتل رو پیشنهاد میکنم.,1
اتاق‌ها تمیزه ولی کوچیکه.,0
ساختمان قدیمیه و یک جورایی تاریخی با این حال مجلل اگه این هتل رو انتخاب می‌کنید سعی کنید صبحونه عالی اون رو از دست ندید,1
توصیه میکنم حتما اقامت در این هتل را تجربه کنید در ضمن از سفارش قهوه ترک هم در کافی شاپ هتل غافل نشید,1
نمای قابل قبولی از دریا داشت و شب فقط صدای دریا رو میشد تو اتاق شنید، تا شهر ۵ دقیقه فاصله داره، اگر قصد رفتن به ساحل گیسوم رو هم داشته باشید ۳۵ دقیقه فاصله دارید که بسیار قابل قبول و خوبه.,1
در کل این هتل را به دیگران پیشنهاد میکنم.,1
اصلا امتحان نکنید!!!,1
اگر اهل مشهد گردی هستی بسیار هتل خوبیه اما اگر فقط و فقط برای زیارت میری مشهد یکم تا حرم فاصله داره.,1
هتل نزدیک لاله پارک است، مهمترین مرکز خرید تبریز با برندهای ترک و پردیس سینمایی زیبا و رستوران‌های عالی,0
متاسفانه این هتل از زمان اقامت قبلی من در ۳/۵ سال گذشته و نیز ۶ سال گذشته فقط پس رفت داشته و کیفیت آن افت کرده که به دلیل عدم نگهداری مناسب آن بوده است.,0
پرسنل بسیار مؤدب هستند و از مسافران با روى خوش استقبال میکنند.,0
پرسنل خوش برخورد و مودب.,0
با سلام، به مدت ٤ شب در این هتل با شکوه أقامت داشتیم، از نظر تمییزی اتاق‌ها، موقعیت مکانی برای دسترسی به مکان‌های دیدنی عالی بود، منو صبحانه عالی بود، فقط تنها إیرادی که اتاق ما داشت صدای موتور خونه زیاد بود که فکر کنم واسه اتاق ما اینجور بود، در کل عالی بود و حتما واسه ١ بار که شده أقامت در این هتل را پیشنهاد میکنم.,1
پیشنهاد می‌کنم در صورت مسافرت به شهر زیبای شیراز حتما انتخابتان همین هتل باشد.,1
صبحانه مفصل و خوب.,0
باید خودشونو به روز نگه دارن و بجای ندونستن، پیشنهاد جاهای زیبای استان رو به مسافرها بدن.,1
محوطه زیبا و سنتی برخورد کارکنان عالی کیفیت غذا خیلی خوب تمیز و مرتب سیستم گرمایش ضعیف بود که با کمی درایت و فکر قابل بهبود است مبلمان اتاق‌ها لطفا نوسازی شود در مجموع عالی و خاطره انگیز بود,1
مزیتش این هتل موقعیت هست.,0
من به همراه بچه ۱۷ ماه‌ام به این هتل رفتم اولا که اطاقهای دو نفره توی خود هتل نیست و حالت سوئیت بیرون خود هتل و در محوطه هتل هست که من خوشم نیومد در مورد ابمعدنی فقط روزانه یک آب معدنی به شما میدن و بقیه ور خودتون باید بخرید که البته خود هتل گرونتر از بیرون باهاتون حساب میکنه و بعضی از کارکنانشون اصلا برخورد خوبی نداشتن ولی بعضیاشون واقعا خوب بودن در ضمن برای برگشت transfer ندارین و به اسکله یکم دور بود غذاهای هتل کاملا بی کیفیت بود ماهیچه خشک و مرغ سوخاریش افتضاح بود کلا اگه بچه دارین به این هتل نرین که بچتون گرسنه میمونه و من کلا اصلا راضی نبودم,1
بهترین هتل اصفهان وسایل اتاق و سرویسها قدیمی شده,0
از همه نظر هتل خوبی بود.,0
استفاده از اینترنت وای فای تا سقف ۱۰۰ مگ قابل استفاده است رنگ ملحفه‌ها تیره انتخاب شده که مناسب نیست و مشخص هم نبود که برای هر مسافر جداگانه شسته میشود یا خیر بنظرم باید سفید باشد و بوی تمیزی بدهد,1
بسیار عالی و مرتب و تر و تمیز توصیه میکنم حتما این هتل رو امتحان کنید,1
از همه نظر مثبت بود.,0
اگر در ایوان پشه بند قرار داده شود که خیلی بهتر می‌شود.,1
"یک هتل بسیار قدیمی (آسانسور خیلی کند ودر طبقه همکف دارای ایراد , داخل اتاق , وضعیت سرویس بهداشتی خیلی بد با اینکه بنده به رسیپشن گفتم سیفون خرابه درست نکردند و تا صبح صدا میداد , آب هتل قطع شد ((و بعد از اینکه وصل شد هنگام استفاده , چنان آب زنگ زده به من پاشید)) بدون اینکه اطلاع رسانی بشه , تازه من به رسیپشن گفتم آب چرا قطعه ایشان فرمودند , چرا نگفتی که اون بالایی (نمیدونم یعنی چی) , تلویزیون روشن نمیشد , تخت , فن کولر پایه‌اش زنگ زده , تخت خواب اصلا راحت نبود از طبقه بالای سر من دایما صدای مهیب بنایی میامد.",0
این هتل نیاز به بازسازی کامل دارد,1
خوبه فقط یخورده قدیمی شده هرچند که ساختمان‌های جدید چنین فضایی ندارن اصلا,0
اهل طبیعت و منظره باشید مکانی است فوق العاده با دسترسی ییلاقات.,1
هتل موقعیت مکانی و ویو زیبایی داره، پرسنل مودب و خوش اخلاق، اتاق تمیز بود، صبحانه خوب بود ولی میتونست تنوع بیشتری داشته باشه، بهترین جا برای ریلکس کردن و لذت بردن از طبیعت، من حتما بازم میرم و توصیه میکنم یک یا دو شب تو این هتل بمونید، البته برای افراد مسن مناسب نیست، به خاطر پله‌های زیاد🌹🌹,1
دقت کنید که اینجا اصلا جای لاکچری ای نیست ولی خیلی تمیز و مرتبه و کارکنانش برخورد خیلی خیلی محترمانه‌ای دارند.,1
دوستان من اصلا صبحانه هتل رو پیشنهاد نمیکنم و ما نتوانستیم هیچ چیزی بخوریم.,1
هتل مرتب با قیمت مناسب,0
در اتاق سه تخته دوتا حوله بیشتر وجود نداشت.,0
با سلام من در اکثر مواقع هتلهای جهانگردی رادر سفرها انتخاب میکنم، چون همیشه خدماتش از تعداد ستاره هاش پیشی گرفته، کارکنانی مودب و اتاقهای‌تر و تمیز، فقط سوییت سه تخته جهانگردی جلفا در ساختمان عقبی و غیر از ساختمان اصلی واقع شده که طبقه پایینش لباسشویی بود که از ساعت هفت صبح کار می‌کرد که نتونستیم بخوابیم ولی اتاقهای دوتخته در ساختمان اصلیش عالی و قیمت مناسب.,0
حتما رستوران و کافی شاپ آنرا امتحان کنید.,1
با سلام-من فقط یک شب اقامت کردم و مقصد سفرم ماکو نبود-جای پارک ماشین مناسب بود-موقعیت مکانی مناسب بود-فکر می‌کنم در ماکو و شهرهای اطراف گزینه بهتری نباشد-در مجموع خوب و قابل قبول بود.,1
در این سفر در هتل امپریال جلفا و هتل گسترش تبریز هم، با رزرو ایران هتل آنلاین اقامت داشتیم و همه چیز عالی بود.,0
رستوران برای صرف ناهار زیاد مناسب نبود و با هزینه زیاد بسیار معمولی بود.,0
بارزترین نکته‌ی هتل نزدیکی به حرم مطهر بود.,0
صبحانه ضعیف، امکانات اتاق متوسط، تمیزی اتاق متوسط، هتل نیاز به رسیدگی و نگهداری بیشتری دارد از لحاظ دسترسی هتل در موقعیت خوبی قرار گرفته است.,1
اتاق‌ها مدرن و خیلی تمیز بود.,0
انتظار میرود منوی صبحانه باتوجه به هزینه بالای رزرو اتاق‌های هتل، از تنوع و کیفیت بالاتری برخوردار باشد.,1
همه چیز خوب بود فقط ای کاش صبحانه کاملتر بود,1
از اقامتمون راضی بودیم مشکل خاصی نبود.,0
خوب است با توجه به قیمت آن,0
تنها نکته منفی غذای متوسط اشپزخونه رستوران بود.,0
ولی بازم توصیه میکنم برید جای خوبی بود.,1
همه چیز خوب بود فقط سرویس دهی در رستوران کمی با مشکل روبرو بودبا توجه به گرمی هوا و آفتاب سوزان در بیرجند برای پارکینگ هتل سایبان درست شود بهتر است,1
۲- با توجه به آپارتمانی بودن هتل، محدودیت فضای پارکینگ وجود داشت.,0
معایب: - روز اول تو اتاق مارمولک بود که مجبور شدم با دمپایی از شرش راحت بشم.,0
برای کسی که قصد سفر یه روزه از تهران رو داره به نظرم مناسب نیست و خسته کننده میشه.,1
پذیرش با سرعت و عالی، خانه داری با دقت و تمیز، موقعیت هتل عالی، فضای داخلی خوب و دلپذیر، به نظرم تنوع و کیفیت منو صبحانه باید بهتر باشه، در مواردی هم که مراسم عروسی در محوطه هتل برگزار میشه، نظم و آرامش مهمانان هتل تحت تاثیر قرار می‌گیره,1
در کل مجموعه‌ی خوبی بود صبحانه و برخورد پرسنل خوب و مناسب بود,0
در عین حال اگر دوس دارید که نزدیک دریا باشید با فاصله بسیار کم این امکان وجود ندارد.,1
همه چی خوب بود فقط این عکس یادگاریاش … … … اولا که یه جوری عکس میندازن که اون وسط ریز بیفتی بعد مجبور شی عکس بزرگتر سفارش بدی که باید اندازه یه عکس معمولی تفاوت پرداخت کنی بعدم مثلا دوتا خانواده که فامیلی‌های یکی داریم و دوتا اتاق چرا باید یه عکس بگیریم؟,1
راستی یه توصیه برا مسافرین قشم اولا یه روز رو کامل رو برا دیدن مناطق تفریحی اختصاص بدید ما یه تاکسی کرایه کردیم و برا خرید هم وقتتون رو تلف نکنید بهترین بازارشون برا خرید پوشاک سیتی سنتر‌ها و برا خرید لوازم آرایش و عطر پاساژ ستاره و بازار قدیم هم حتما سر بزنید.,1
بسیار محترمانه و با ملاحظه … رفتار دوستانه … فقط موردی که بودتهویه اتاق بود که به صورت مرکزی و یکسان برای همه اتاق‌ها بود و من مایل بودم در ساعاتی از سرمایش استفاده کنم که امکانش نبود.,0
نسبت به هزینه مکانی مناسب دسترسی خوب به دریا، وسایل موجود در اتاق‌ها نو نیستند ولی وسایل اولیه مورد نیاز موجود هست، رو تختی همراه داشته باشید تخت‌ها زیاد تمیز نیستند,1
ما از غذای هتل استفاده نکردیم اما صبحانه می‌تواند بهتر باشد، در مجموع با توجه به قیمت اسنپ تریپ این هتل را به اطرافیان توصیه میکنیم,1
کلا هتل خوبی برای اقامت با خانواده هست.,0
غذای هتل هم خیلی خوب بود.,0
ساعت ۲۳ و ۲۰ دقیقه رسیدم.,0
اگه توی سفر دنبال جای آروم و راحتی برای اقامت شبانه می‌گردین که دسترسیش هم خوب باشه این هتل رو بهتون پیشنهاد میدم.,1
وای فای وصل نبود کیفیت شام بد اما قیمت گزاف,0
نباید انتظار بیشتری هم داشت.,1
خوانسار شهر توریستی است در مدت اقامت ما در آنجا هتل شلوغ بود سوییتی که به ما داده بودند تمیز بود ولی وسایلش تکمیل نبود لازم شد با پذیرش تماس بگیریم تا تجهیزات آشپزخانه سوییت و امکانات سرویس‌های بهداشتی تکمیل شود.,1
چون این خانه شاید برای کسانی که انتظار اقامت در هتل پنج ستاره مدرن را دارند مناسب نباشد,1
موقعیت مکانی خوبه و به همه جا دسترسی راحت داره-فست فودش رو فقط استفاده کردیم که با توجه به اینکه قیمت بالایی داره کیفیت خیلی خوبی داشت، فضای باغ خیلب قشنگه، اش خوشمزه ایی داره منو صبحانه در حد هتل ٥ستاره نبود، فضای اتاق قدیمیه ودر حد هتل ٤ستاره ست، نظافت انجام شد اما فقط در حدمرتب کردن سرویس با توجه به درخواست شستشو نشد، مادر خواست تخت اضافه کردیم که یک مبل بسیار قدیمی تخت خوابشوگذاشته بودن وفقط مناسب بچه تا ١٠الی١٢ساله,0
فقط توصیه می‌کنم همه وسایل تان را همان بار اول با آسانسور ببرید، وگرنه برگشتن به پائین و دوباره منتظر آسانسور ماندن، هر مسافری که کیلومترها رانندگی کرده است و تنها می‌خواهد مدت کوتاهی استراحت کند را عصبی می‌کند.,1
بسیار هتل خوبی است و همه چی در حد ۲۰,0
کیفیت اتاقها و خدمات و رستوران اصلا در حد هتل چهار ستاره نیست و باید آنرا به عنوان یک هتل سه ستاره متوسط در نظر بگیرید.,1
خصوصا چیزی که به عنوان اشپزخانه در سوییت وجود دارد فقط شامل یک طرفشویی کوچک می‌شود که کاربردی ندارد.,1
بنظرم باید برای صداگیری و کاهش صدای بین اتاق‌ها یه فکری بکنند.,1
خیلی بیشتر از یه هتل ۲ ستاره ارزش داشت تقریبا مرکز شهر قرار داره و به همه چیز دسترسی دارید,1
صبحانه هم نان بیات و صبحانه سرد,0
و اینکه حداقل یک شب اقامت در این مجموعه رو حتما پیشنهاد میکنم.,1
نباید انتظار یه هتل خوب داشت هتل از نظر جا پایین شهر بود و یه خورده دور بود,1
فرش، پتوها، کف اتاق از نظر نظافت در وضعیت مطلوبی نبودند (نسبت به هزینه اخذ شده) نامناسب بودن پارکینگ (فاصله داشتن از هتل، زیرآفتاب بودن خودرو)، ضعیف بودن اینترنت در داخل اتاق‌ها، مزیت عمده این هتل، نزدیک بودن به مناطق مرکزی و توریستی شهر است.,0
اتاقها و امکانات خوب بود و موقعیت نیز خوب بود رستوران چندان جالب نبود و منو غذائی محدود بود,0
اگر برایتان صرفا یک جای خواب مهم است این هتل پیشنهاد میشود.,1
خلاصه تمیزی و نظم این هتل در حد هتلهای پنج ستاره بود مدیریت هتل هم فردی مودب و بسیار آقا که اقامت مارو تو هتل لذت بخشتر کرده بود با تشکر فراوان از ایشون و پرسنلشون,0
هتل در حد ۵ ستاره نبود.,0
محل هتل برای افراددارای وسیله نقلیه مناسب است بازارچه‌ای نزدیک هتل نیست هرشب تالارهتل دارای مراسم عروسی و ….,1
تقریبا تو مرکز شهر قرار داره و به راحتی میتونید به جاهای دیدنی شهر سر بزنید.,1
گرفتیم که واقعا راضی بودیم.,0
(البته به نظر میرسید که کوتاهی از قسمت ثبت سفارش بوده است.) ۳- موجود نبودن برخی از غذاهای قید شده در منو: تعدادی از سفارشات مانند مرغ کنتاکی، کیک نسکافه، کیک تیرامیسو و کیک روز موجود نبود که برای هتل ۵ ستاره فکر میکنم مناسب نباشد که مشتری سفارشی از منو انتخاب کند و به راحتی گفته شود که موجود نمیباشد!,1
اما پیشنهاد میکنم اگه تصمیم به اقامت داشتید حتما مشکل حشره و مگس رو در نظر بگیرید,1
در کل هتل خوبی هست و برای اقامت بهتون پیشنهاد می‌کنم.,1
هرگز خاطرات خوش این اقامت رو از یاد نمی‌برم و به همه توصیه می‌کنم امتحان کنن.,1
در خصوص امکانات هم با توجه به مجموعه بوم گردی بودن آن کافی و مناسب بود.,0
یک شبمون که پولش برگشت داده نشد ولی شب سوم عودت داده شد.,0
در مجموع برای زمانهای پر ازدحام شهر مثل ایام نوروز که از شلوغی مرکز شهر دور است بسیار خوب است.,0
باسلام، من اراقامت دوروزه‌ام درهتل درکل راضی بودم، مدیروکارکنان بسیارمودب بودند، مادوروزقبل ازعیدبه هتل رفتیم وهنوزهتل آماده نبود، مشغول گلکاری وآماده سازی بودندکه بنظرمن هتل بایداز٢٥اسفندحاضرباشد-صبحانه سلف سرویس نبودومفصل نبود-چای خانه وکافی شاپ نیازبه تکمیل دارد-هتل میتواندخیلی امکانات بیشتری برای سرگرمی وتفریح داشته باشدامیدوارم توجه بیشتری مبذول شودوکمال تشکررادارم,1
برخورد و راهنمائی مسئولین هتل بسیار خوب بود.,0
باسلام ما دو خانواده بودیم که یک شب در تاریخ ۱۷ شهریور در این هتل اقامت داشتیم نکته مثبتش پذیرش سریع و تمیزی اتاق‌ها بود.,0
فقط بدرد تورهای ارزان قیمت با نفرات بالا میخورد واقعا چرا اسم هتل ۳ ستاره روی این محل گذاشتن؟,1
اگر واقع گرا هستید و از این هتل توقع خدمات پنج ستاره ندارید اینجا جاییست که به شما خوش می‌گذرد.,1
از لحاظ بقیه موارد بسیار راضی بودند بنظر من فقط باید اتاق با صبحانه را برای این هتل رزرو کرد.,1
من خیلی راضی بودم صبحونش کامل بود تمیز بود,0
هزینه‌ی ماشین‌های دربستی هتل بالاست.,0
من که حتما این سفرم رو تکرار میکنم,0
